---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: sample-f.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2915891
'total number of distinct words'= 46748
'popular_threshold_word': 2338
'common_threshold_l_word': 22205
'common_threshold_u_word': 24543
'rare_threshold_word': 44410
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|          Word|Frequency|
|1057|        hardly|      253|
|1058|    associated|      253|
|1059|         worth|      252|
|1060|        ladies|      252|
|1061|          stop|      252|
|1062|         usual|      252|
|1063|         naked|      252|
|1064|       fucking|      252|
|1065|        bodies|      251|
|1066|      soldiers|      250|
|1067|       whereof|      250|
|1068|        killed|      249|
|1069|       touched|      249|
|1070|         grace|      249|
|1071|          west|      249|
|1072|        temple|      249|
|1073|          sign|      248|
|1074|    considered|      248|
|1075|       streets|      248|
|1076|         dream|      248|
|1077|       keeping|      248|
|1078|        robert|      247|
|1079|           fat|      247|
|1080|          camp|      247|
|1081|        forget|      247|
|1082|        latter|      246|
|1083|           ago|      246|
|1084|        freely|      246|
|1085|          nine|      246|
|1086|           hid|      246|
|1087|         build|      246|
|1088|       putting|      245|
|1089|          acts|      245|
|1090|       comfort|      245|
|1091|         smile|      245|
|1092|      finished|      245|
|1093|      moreover|      244|
|1094|           fee|      244|
|1095|       slavery|      244|
|1096|     mentioned|      244|
|1097|      stranger|      244|
|1098|          obey|      243|
|1099|       delight|      243|
|1100|     salvation|      243|
|1101|           isn|      243|
|1102|           joe|      243|
|1103|         arise|      242|
|1104|         false|      242|
|1105|          vain|      242|
|1106|         miles|      241|
|1107|         named|      241|
|1108|       started|      241|
|1109|  conversation|      241|
|1110|        waited|      241|
|1111|         faces|      241|
|1112|        throne|      240|
|1113|        lovely|      240|
|1114|         sheep|      240|
|1115|          wash|      240|
|1116|           fit|      240|
|1117|        hannah|      240|
|1118|       perfect|      239|
|1119|           bit|      239|
|1120|      yourself|      238|
|1121|      darkness|      238|
|1122|         smote|      238|
|1123|     political|      237|
|1124|          neck|      237|
|1125|     presently|      237|
|1126|        thence|      237|
|1127|           ark|      237|
|1128|          goes|      236|
|1129|     righteous|      236|
|1130|        danger|      235|
|1131|    individual|      235|
|1132|       respect|      235|
|1133|    discovered|      235|
|1134|       consent|      235|
|1135|          sold|      235|
|1136|         angel|      235|
|1137|          hole|      234|
|1138|          fuck|      234|
|1139|          food|      234|
|1140|       reading|      234|
|1141|        closed|      234|
|1142|      straight|      234|
|1143|         beast|      234|
|1144|          road|      233|
|1145|       waiting|      233|
|1146|       removed|      233|
|1147|     destroyed|      233|
|1148|       amongst|      233|
|1149|        wished|      233|
|1150|        served|      232|
|1151|           due|      232|
|1152|        caused|      232|
|1153|        stones|      232|
|1154|    remembered|      232|
|1155|      naturall|      232|
|1156|      himselfe|      232|
|1157|       holding|      231|
|1158|         linde|      231|
|1159|      declared|      231|
|1160|       walking|      231|
|1161|         start|      230|
|1162|     recollect|      230|
|1163|       spirits|      230|
|1164|     scripture|      230|
|1165|          rock|      230|
|1166|      likewise|      230|
|1167|     questions|      229|
|1168|         knees|      229|
|1169|        fourth|      228|
|1170|         clock|      228|
|1171|       section|      228|
|1172|       obliged|      228|
|1173|        reckon|      228|
|1174|         union|      227|
|1175|         twice|      226|
|1176|        chosen|      226|
|1177|       greatly|      226|
|1178|        copies|      226|
|1179|          http|      226|
|1180|          wild|      225|
|1181|          rain|      225|
|1182|       silence|      225|
|1183|          cock|      225|
|1184|         drawn|      225|
|1185|     important|      225|
|1186|         begat|      225|
|1187|     scarecrow|      225|
|1188|       members|      224|
|1189|            dr|      224|
|1190|       vessels|      224|
|1191|      expected|      224|
|1192|       turning|      224|
|1193|         knows|      223|
|1194|    determined|      222|
|1195|      prepared|      222|
|1196|        bright|      222|
|1197|      scarcely|      222|
|1198|          fool|      221|
|1199|        domain|      221|
|1200|          nose|      221|
|1201|    difference|      221|
|1202|     wonderful|      220|
|1203|         slept|      220|
|1204|         thick|      220|
|1205|          sofa|      220|
|1206|       running|      220|
|1207|         thank|      220|
|1208|     everybody|      220|
|1209|        nobody|      219|
|1210|        author|      219|
|1211|          hill|      219|
|1212|         reign|      219|
|1213|           bee|      219|
|1214|       changed|      218|
|1215|      creature|      218|
|1216|      laughing|      218|
|1217|        breath|      218|
|1218|       instant|      217|
|1219|         alive|      217|
|1220|    sufficient|      217|
|1221|        agreed|      217|
|1222|        marked|      217|
|1223|           bow|      217|
|1224|      minister|      216|
|1225|        beauty|      216|
|1226|         touch|      216|
|1227|          host|      216|
|1228|        summer|      216|
|1229|       emperor|      216|
|1230|         uncle|      216|
|1231|         lives|      216|
|1232|         weeks|      215|
|1233|          step|      215|
|1234|      opinions|      215|
|1235|         proud|      215|
|1236|       affairs|      215|
|1237|       thyself|      215|
|1238|         slain|      214|
|1239|         saved|      214|
|1240|       watched|      214|
|1241|        hearts|      214|
|1242|        action|      213|
|1243|      accepted|      213|
|1244|         owner|      213|
|1245|         sorry|      213|
|1246|         boats|      212|
|1247|    collection|      212|
|1248|         grave|      212|
|1249|        gather|      212|
|1250|        beasts|      212|
|1251|       saviour|      212|
|1252|        cubits|      212|
|1253|           tin|      212|
|1254|       conduct|      212|
|1255|       dropped|      211|
|1256|        labour|      211|
|1257|     possessed|      211|
|1258|           gay|      211|
|1259|           box|      211|
|1260|        whilst|      211|
|1261|         guard|      210|
|1262|     perfectly|      210|
|1263|         worse|      210|
|1264|           ear|      210|
|1265|      military|      210|
|1266|      sentence|      210|
|1267|     attention|      210|
|1268|        simple|      209|
|1269|          pain|      209|
|1270|         music|      209|
|1271|       success|      209|
|1272|        buried|      209|
|1273|          seat|      209|
|1274|  considerable|      209|
|1275|     mountains|      208|
|1276|        orders|      208|
|1277|      terrible|      208|
|1278|        george|      208|
|1279|      whenever|      208|
|1280|         begin|      208|
|1281|     otherwise|      208|
|1282|         daily|      208|
|1283|   instruction|      208|
|1284|        ebooks|      208|
|1285|            ah|      208|
|1286|         bless|      208|
|1287|       heathen|      208|
|1288|    appearance|      207|
|1289|          hook|      207|
|1290|     ministers|      207|
|1291|         cases|      207|
|1292|          cost|      207|
|1293|          note|      207|
|1294|        bottom|      207|
|1295|       mankind|      207|
|1296|           gun|      206|
|1297|        samuel|      206|
|1298|        escape|      206|
|1299|    expression|      206|
|1300|         shook|      206|
|1301|         pglaf|      206|
|1302|         fancy|      206|
|1303|       unclean|      206|
|1304|       fortune|      206|
|1305|  distribution|      205|
|1306|           www|      204|
|1307|     gentlemen|      204|
|1308|       courage|      204|
|1309|         shame|      204|
|1310|    pontellier|      204|
|1311|        likely|      203|
|1312|         paris|      203|
|1313|        finger|      203|
|1314|          slew|      203|
|1315|       ordered|      203|
|1316|          sins|      203|
|1317|     whosoever|      203|
|1318|       refused|      202|
|1319|     excellent|      202|
|1320|       dressed|      202|
|1321|         quick|      202|
|1322|      benjamin|      202|
|1323|          warm|      202|
|1324|     committed|      202|
|1325|        jordan|      202|
|1326|        whales|      202|
|1327|        elders|      202|
|1328|         rules|      201|
|1329|   opportunity|      201|
|1330|      apostles|      201|
|1331|       douglas|      201|
|1332|         lines|      201|
|1333|       anybody|      200|
|1334|     obedience|      200|
|1335|       various|      200|
|1336|        advice|      200|
|1337|      supposed|      200|
|1338|        abroad|      200|
|1339|  distributing|      200|
|1340|         wrath|      200|
|1341|        played|      199|
|1342|         aside|      199|
|1343|          hide|      199|
|1344|          tone|      199|
|1345|           bum|      199|
|1346|          shot|      199|
|1347|         spite|      199|
|1348|        shadow|      198|
|1349|         using|      198|
|1350|       thereby|      198|
|1351|        crying|      198|
|1352|          view|      198|
|1353|     forgotten|      198|
|1354|      building|      198|
|1355|       telling|      198|
|1356|        pocket|      198|
|1357|         value|      197|
|1358|          sing|      197|
|1359|        vessel|      197|
|1360|       observe|      197|
|1361|       village|      197|
|1362|         takes|      197|
|1363|       reigned|      197|
|1364|         title|      196|
|1365|        regard|      196|
|1366|       limited|      196|
|1367|          harm|      196|
|1368|         broke|      196|
|1369|           buy|      196|
|1370|        barrel|      196|
|1371|       matters|      195|
|1372|       curious|      195|
|1373|         james|      195|
|1374|  nevertheless|      195|
|1375|      publique|      195|
|1376|    difficulty|      194|
|1377|        pushed|      194|
|1378|        fallen|      194|
|1379|         study|      194|
|1380|    punishment|      194|
|1381|      personal|      193|
|1382|        border|      193|
|1383|          dust|      193|
|1384|          pair|      193|
|1385|         marry|      193|
|1386|     countries|      192|
|1387|           tax|      192|
|1388|          sail|      192|
|1389|     naturally|      192|
|1390|         jenny|      192|
|1391|        cattle|      191|
|1392|       finally|      191|
|1393|          fled|      191|
|1394|        sorrow|      191|
|1395|       counsel|      191|
|1396|        figure|      190|
|1397|            em|      190|
|1398|         reply|      190|
|1399|          deck|      190|
|1400|       settled|      189|
|1401|        palace|      189|
|1402|        forced|      189|
|1403|       prevent|      189|
|1404|         teeth|      189|
|1405|          hate|      189|
